episode,loss,acc,inf_ms,timestamp
0,0.2615969777107239,15.999999642372131,2.2841003999928944,2026-08-12T07:24:02.034064+00:00
1,0.185400128364563,19.999998807907104,1.3134301000172854,2026-08-12T07:24:15.446292+00:00
2,0.1612730473279953,19.999998807907104,1.1825906000012765,2026-08-12T07:24:27.531841+00:00
3,0.17432697117328644,19.999998807907104,1.200862040022912,2026-08-12T07:24:51.078032+00:00
4,0.16050449013710022,19.999998807907104,1.166021200006071,2026-08-12T07:25:02.838243+00:00
5,0.16819287836551666,19.999998807907104,1.2431208600173704,2026-08-12T07:25:14.749149+00:00
6,0.16336660087108612,19.999998807907104,1.2641355600135284,2026-08-12T07:25:38.015374+00:00
7,0.16020722687244415,19.999998807907104,1.5430168599777971,2026-08-12T07:26:04.565775+00:00
8,0.1628771871328354,19.999998807907104,1.2473434600178734,2026-08-12T07:26:27.846457+00:00
9,0.1610276848077774,19.999998807907104,1.2789906200123369,2026-08-12T07:26:50.752087+00:00
10,0.16062845289707184,19.999998807907104,1.260436379998282,2026-08-12T07:27:02.615448+00:00
11,0.16049164533615112,19.999998807907104,1.297216720013239,2026-08-12T07:27:15.567371+00:00
12,0.16143058240413666,19.999998807907104,1.2271574400074314,2026-08-12T07:27:27.285509+00:00
13,0.1617431491613388,19.999998807907104,1.3587586599896895,2026-08-12T07:27:50.695604+00:00
14,0.16050800681114197,19.999998807907104,1.1892655200063018,2026-08-12T07:28:14.963042+00:00
15,0.16026625037193298,19.999998807907104,1.2428396799805341,2026-08-12T07:28:27.823856+00:00
16,0.16134482622146606,19.999998807907104,1.1964967799940496,2026-08-12T07:28:40.069274+00:00
17,0.16082008183002472,19.999998807907104,1.180967159998545,2026-08-12T07:29:07.413967+00:00
18,0.1606760025024414,19.999998807907104,1.2461352799800807,2026-08-12T07:29:30.650260+00:00
19,0.1601591408252716,19.999998807907104,1.2676900400037994,2026-08-12T07:29:42.578992+00:00
20,0.16075095534324646,19.999998807907104,1.1873937399650458,2026-08-12T07:29:55.230987+00:00
21,0.1618283987045288,19.999998807907104,1.2335030399844982,2026-08-12T07:30:07.233923+00:00
22,0.16107913851737976,19.999998807907104,1.2131361399951857,2026-08-12T07:30:19.318795+00:00
23,0.16020001471042633,19.999998807907104,1.2118186999941827,2026-08-12T07:30:42.762161+00:00
24,0.16059459745883942,19.999998807907104,1.2277835400163895,2026-08-12T07:30:54.395499+00:00
25,0.1603463888168335,19.999998807907104,1.1944565399971907,2026-08-12T07:31:06.286291+00:00
26,0.1605164259672165,19.999998807907104,1.2457345800066832,2026-08-12T07:31:18.067177+00:00
27,0.16018518805503845,19.999998807907104,1.223708399993484,2026-08-12T07:31:30.399710+00:00
28,0.1601027101278305,14.000000059604645,1.1916967800061684,2026-08-12T07:31:42.783945+00:00
29,0.16021966934204102,19.999998807907104,1.196725219997461,2026-08-12T07:31:55.043762+00:00
30,0.16075341403484344,19.999998807907104,1.2132925799960503,2026-08-12T07:32:19.101066+00:00
31,0.16017915308475494,19.999998807907104,1.2153964000026463,2026-08-12T07:32:31.422991+00:00
32,0.1601245254278183,19.999998807907104,1.2139655400096672,2026-08-12T07:32:55.402712+00:00
33,0.16026362776756287,19.999998807907104,1.2904013199658948,2026-08-12T07:33:07.089688+00:00
34,0.16026371717453003,19.999998807907104,1.1723846799941384,2026-08-12T07:33:18.851785+00:00
