episode,loss,acc,inf_ms,timestamp
0,1.5211166143417358,31.999999284744263,1.081558259902522,2026-08-13T10:43:59.200028+00:00
1,1.4010432958602905,47.999998927116394,1.1767792599857785,2026-08-13T10:44:21.456483+00:00
2,1.5762652158737183,23.999999463558197,1.0585082598845474,2026-08-13T10:44:32.478539+00:00
3,1.514008641242981,34.00000035762787,1.0491308799828403,2026-08-13T10:44:55.135388+00:00
4,1.525286078453064,37.99999952316284,1.0883455199655145,2026-08-13T10:45:05.964924+00:00
5,1.482974886894226,43.99999976158142,1.077836939948611,2026-08-13T10:45:28.425754+00:00
6,1.5253515243530273,34.00000035762787,1.1671103001572192,2026-08-13T10:45:51.623571+00:00
7,1.457554578781128,41.999998688697815,1.0484326799632981,2026-08-13T10:46:02.439488+00:00
8,1.4509849548339844,35.999998450279236,1.1705199201242067,2026-08-13T10:46:13.388316+00:00
9,1.4241957664489746,47.999998927116394,1.2884228001348674,2026-08-13T10:46:36.472284+00:00
10,1.199030876159668,45.99999785423279,1.0977474600076675,2026-08-13T10:46:59.947436+00:00
11,1.3260855674743652,47.999998927116394,1.0526019198005088,2026-08-13T10:47:11.076281+00:00
12,1.336073637008667,47.999998927116394,1.0544404599932022,2026-08-13T10:47:22.101264+00:00
13,1.1268397569656372,45.99999785423279,1.0271769997780211,2026-08-13T10:47:44.740096+00:00
14,1.2557061910629272,41.999998688697815,1.0138416200061329,2026-08-13T10:48:07.754996+00:00
15,1.2057440280914307,51.99999809265137,0.9869788200012408,2026-08-13T10:48:30.699318+00:00
16,1.0213567018508911,59.99999642372131,1.0567883198382333,2026-08-13T10:48:41.819188+00:00
17,1.1680432558059692,45.99999785423279,1.1604359798366204,2026-08-13T10:48:52.520575+00:00
18,1.241326928138733,50.0,1.0111116399639286,2026-08-13T10:49:03.382122+00:00
19,1.1056654453277588,43.99999976158142,1.0322448800434358,2026-08-13T10:49:14.092067+00:00
20,1.1037973165512085,53.999996185302734,1.090872660279274,2026-08-13T10:49:24.906959+00:00
21,1.3322885036468506,43.99999976158142,1.2588860400137492,2026-08-13T10:49:35.821015+00:00
22,1.3759472370147705,51.99999809265137,1.0922696598572657,2026-08-13T10:49:47.070158+00:00
23,1.1839604377746582,56.00000023841858,1.0211326400167309,2026-08-13T10:49:57.907805+00:00
24,1.3898121118545532,41.999998688697815,1.0698440397391096,2026-08-13T10:50:20.436277+00:00
25,1.1223636865615845,45.99999785423279,1.048960580083076,2026-08-13T10:50:31.192660+00:00
26,1.416700839996338,53.999996185302734,1.0745543401571922,2026-08-13T10:50:41.966502+00:00
27,1.2216744422912598,51.99999809265137,1.043091279861983,2026-08-13T10:50:52.786287+00:00
28,1.1355445384979248,57.999998331069946,1.0747306002303958,2026-08-13T10:51:03.490043+00:00
29,1.2513282299041748,51.99999809265137,1.152554220170714,2026-08-13T10:51:26.119182+00:00
30,1.2781013250350952,47.999998927116394,1.0735329001909122,2026-08-13T10:51:48.726662+00:00
31,1.350557565689087,41.999998688697815,1.0516974198981188,2026-08-13T10:51:59.674811+00:00
32,1.0845149755477905,59.99999642372131,1.0554486198816448,2026-08-13T10:52:22.541249+00:00
33,1.1831799745559692,51.99999809265137,1.1096849798923358,2026-08-13T10:52:33.477657+00:00
34,1.1452008485794067,56.00000023841858,1.1260546001722105,2026-08-13T10:52:44.231615+00:00
35,1.318601131439209,43.99999976158142,1.0412120798719116,2026-08-13T10:52:55.056702+00:00
36,1.1463840007781982,47.999998927116394,1.3763754401588812,2026-08-13T10:53:17.316062+00:00
37,1.1658449172973633,43.99999976158142,1.3186040800064802,2026-08-13T10:53:27.976048+00:00
38,1.1963599920272827,62.00000047683716,1.0882344999117777,2026-08-13T10:53:50.724967+00:00
39,1.2518606185913086,43.99999976158142,1.0090478201163933,2026-08-13T10:54:13.338805+00:00
40,1.2554688453674316,57.999998331069946,1.0489910599426366,2026-08-13T10:54:35.452935+00:00
41,1.099400520324707,47.999998927116394,1.0859440799686126,2026-08-13T10:54:57.595720+00:00
42,1.1013693809509277,53.999996185302734,1.147500980005134,2026-08-13T10:55:08.451482+00:00
43,1.2225381135940552,53.999996185302734,1.116348619980272,2026-08-13T10:55:19.060121+00:00
44,0.9223951697349548,59.99999642372131,1.052758379955776,2026-08-13T10:55:42.885636+00:00
45,0.9852697253227234,57.999998331069946,1.0658351401798427,2026-08-13T10:55:53.616336+00:00
46,0.8516214489936829,59.99999642372131,0.9757121198344976,2026-08-13T10:56:16.073405+00:00
47,1.0891205072402954,45.99999785423279,1.0919252599705942,2026-08-13T10:56:26.868497+00:00
48,1.3617690801620483,47.999998927116394,0.9622084599686787,2026-08-13T10:56:37.963695+00:00
49,1.1168378591537476,63.999998569488525,1.1592997799743898,2026-08-13T10:57:01.599864+00:00
50,1.222348928451538,35.999998450279236,1.0676150600193068,2026-08-13T10:57:27.953965+00:00
51,1.3695675134658813,41.999998688697815,1.0627563198795542,2026-08-13T10:57:39.194565+00:00
52,1.611199975013733,25.999999046325684,1.2581938799121417,2026-08-13T10:57:50.234150+00:00
