episode,loss,acc,inf_ms,timestamp
0,60.20022201538086,38.57142925262451,0.8483423285984567,2026-08-02T15:17:14.286964+00:00
1,11.979500770568848,28.57142984867096,0.5760547141627674,2026-08-02T15:17:50.117195+00:00
2,2.0260629653930664,21.42857164144516,0.30381354299606755,2026-08-02T15:18:20.416867+00:00
3,1.108875036239624,11.428571492433548,0.25847914304384695,2026-08-02T15:18:36.943839+00:00
4,1.0407283306121826,22.857142984867096,0.16906388586253993,2026-08-02T15:19:08.735121+00:00
5,1.0937331914901733,27.142858505249023,0.02168232853624171,2026-08-02T15:19:22.672058+00:00
6,1.1109247207641602,15.714286267757416,0.039352400095335076,2026-08-02T15:19:38.602086+00:00
7,1.112525463104248,11.428571492433548,0.020682799887643863,2026-08-02T15:19:53.609159+00:00
8,1.0825773477554321,17.142857611179352,0.017356914343378906,2026-08-02T15:20:07.764320+00:00
9,1.081273078918457,12.857143580913544,0.01951990000504468,2026-08-02T15:20:37.825899+00:00
10,1.0748499631881714,21.42857164144516,0.01811457145127601,2026-08-02T15:21:06.772637+00:00
11,1.075325608253479,15.714286267757416,0.017627185817608342,2026-08-02T15:21:20.427991+00:00
12,1.0566028356552124,11.428571492433548,0.02476452853963045,2026-08-02T15:21:34.020891+00:00
13,1.0513660907745361,17.142857611179352,0.02394620013157172,2026-08-02T15:21:50.098241+00:00
14,1.0646723508834839,24.285714328289032,0.02234917150677315,2026-08-02T15:22:06.419254+00:00
15,1.0540486574172974,10.000000149011612,0.018872071398488646,2026-08-02T15:22:34.453455+00:00
16,1.0495574474334717,14.28571492433548,0.018526899969271784,2026-08-02T15:23:04.073407+00:00
17,1.0344460010528564,15.714286267757416,0.016824471406705146,2026-08-02T15:23:17.829934+00:00
18,1.0405571460723877,15.714286267757416,0.01921335725845503,2026-08-02T15:23:46.400980+00:00
19,1.0408002138137817,14.28571492433548,0.01730384288488754,2026-08-02T15:24:00.870532+00:00
20,1.0346605777740479,12.857143580913544,0.017765300123885806,2026-08-02T15:24:15.102056+00:00
21,1.035664439201355,17.142857611179352,0.019749557291756252,2026-08-02T15:24:43.257801+00:00
22,1.0454691648483276,12.857143580913544,0.02347422851016745,2026-08-02T15:25:12.388956+00:00
23,1.0373440980911255,15.714286267757416,0.017871171543707275,2026-08-02T15:25:28.494602+00:00
24,1.0320113897323608,17.142857611179352,0.01788731439903911,2026-08-02T15:25:44.680276+00:00
25,1.0110915899276733,15.714286267757416,0.0174261858254405,2026-08-02T15:26:00.417807+00:00
26,1.0364995002746582,18.571428954601288,0.04829428570311782,2026-08-02T15:26:28.638500+00:00
27,1.0411258935928345,21.42857164144516,0.13307161425473168,2026-08-02T15:27:00.367601+00:00
28,1.0293229818344116,15.714286267757416,0.021754256990139505,2026-08-02T15:27:16.227052+00:00
29,1.0119069814682007,14.28571492433548,0.41803647140373607,2026-08-02T15:27:35.520822+00:00
30,1.0096255540847778,14.28571492433548,0.2397013144218363,2026-08-02T15:28:08.431716+00:00
31,1.0186342000961304,11.428571492433548,0.03281142853666097,2026-08-02T15:28:24.311337+00:00
32,1.0182609558105469,25.714287161827087,0.17729961442195677,2026-08-02T15:28:41.421171+00:00
33,1.0240588188171387,18.571428954601288,0.3067659428260023,2026-08-02T15:29:15.700492+00:00
34,1.0058026313781738,21.42857164144516,0.16365591436624527,2026-08-02T15:29:32.663944+00:00
35,1.0164493322372437,17.142857611179352,0.14871638580059102,2026-08-02T15:29:51.229554+00:00
36,1.0135098695755005,12.857143580913544,0.06664061428247285,2026-08-02T15:30:09.536593+00:00
37,1.0246294736862183,24.285714328289032,0.10253925699674124,2026-08-02T15:30:27.589339+00:00
38,1.0003739595413208,27.142858505249023,0.07542595703853294,2026-08-02T15:31:01.881465+00:00
39,1.010376214981079,30.000001192092896,0.04311388558042901,2026-08-02T15:31:17.573774+00:00
40,0.9979167580604553,22.857142984867096,0.17868464284609736,2026-08-02T15:31:34.905757+00:00
41,1.0000673532485962,22.857142984867096,0.5572927001464579,2026-08-02T15:32:09.878385+00:00
42,0.9979702234268188,22.857142984867096,0.19877827144227922,2026-08-02T15:32:42.987335+00:00
43,0.9897948503494263,22.857142984867096,0.04952355707895809,2026-08-02T15:32:59.996585+00:00
44,0.9940244555473328,15.714286267757416,0.29665754284776213,2026-08-02T15:33:29.621515+00:00
45,0.9803150296211243,18.571428954601288,0.1272135428735055,2026-08-02T15:33:47.260059+00:00
46,0.9922481775283813,24.285714328289032,0.17512411411319462,2026-08-02T15:34:05.036630+00:00
47,0.9967527389526367,25.714287161827087,0.06388872861862183,2026-08-02T15:34:21.280426+00:00
48,1.0001822710037231,24.285714328289032,0.2271621999430603,2026-08-02T15:34:37.613881+00:00
49,0.9917780160903931,32.85714387893677,0.17117225714693113,2026-08-02T15:34:55.960358+00:00
50,0.9938983917236328,30.000001192092896,0.3108781429805926,2026-08-02T15:35:30.575946+00:00
51,1.0127902030944824,21.42857164144516,0.17726412853724988,2026-08-02T15:35:47.871469+00:00
52,0.9966168999671936,21.42857164144516,0.17161859993523518,2026-08-02T15:36:04.252115+00:00
53,0.9913676977157593,22.857142984867096,0.20273989981173407,2026-08-02T15:36:34.972178+00:00
54,1.0071887969970703,21.42857164144516,0.19257595704402775,2026-08-02T15:36:53.460012+00:00
55,0.9773791432380676,35.71428656578064,0.5309142428034518,2026-08-02T15:37:30.379870+00:00
56,0.993759036064148,28.57142984867096,0.5278283859037661,2026-08-02T15:38:04.582916+00:00
57,1.0189162492752075,24.285714328289032,0.5316522855926971,2026-08-02T15:38:22.442271+00:00
58,1.0026956796646118,18.571428954601288,0.36079145710183574,2026-08-02T15:38:41.210765+00:00
59,0.9927409887313843,18.571428954601288,0.5944215572006735,2026-08-02T15:39:15.755006+00:00
60,1.0048424005508423,31.42857253551483,0.5961384141950735,2026-08-02T15:39:51.106970+00:00
61,1.0036170482635498,22.857142984867096,0.5173741428214791,2026-08-02T15:40:09.233993+00:00
62,0.9695886373519897,35.71428656578064,0.5962090714352338,2026-08-02T15:40:45.799067+00:00
63,0.9905397295951843,27.142858505249023,0.5938694284330788,2026-08-02T15:41:04.950997+00:00
64,1.0080347061157227,18.571428954601288,0.558766642851489,2026-08-02T15:41:22.927223+00:00
65,0.993048369884491,21.42857164144516,0.5432141714014246,2026-08-02T15:41:42.001897+00:00
